Date,States,Usage,DayOfYear,Month,DayOfWeek,Season,State_Encoded
2019-03-09,DNH,18.8,68,3,5,1,6
2019-03-09,Delhi,121.6,68,3,5,1,7
2019-03-09,Goa,10.2,68,3,5,1,8
2019-03-09,Gujarat,313.0,68,3,5,1,9
2019-03-09,HP,29.4,68,3,5,1,10
2019-03-09,Haryana,204.4,68,3,5,1,11
2019-03-09,J&K,40.8,68,3,5,1,12
2019-03-09,Jharkhand,24.8,68,3,5,1,13
2019-03-09,Karnataka,182.3,68,3,5,1,14
2019-03-09,Kerala,63.4,68,3,5,1,15
2019-03-09,MP,169.2,68,3,5,1,16
2019-03-09,Maharashtra,429.0,68,3,5,1,17
2019-03-09,Manipur,2.6,68,3,5,1,18
2019-03-09,Meghalaya,5.2,68,3,5,1,19
2019-03-09,Mizoram,1.7,68,3,5,1,20
2019-03-09,Nagaland,2.3,68,3,5,1,21
2019-03-09,Odisha,88.5,68,3,5,1,22
2019-03-09,Pondy,8.2,68,3,5,1,23
2019-03-09,Punjab,256.7,68,3,5,1,24
2019-03-09,Rajasthan,232.4,68,3,5,1,25
2019-03-09,Sikkim,0.9,68,3,5,1,26
2019-03-09,Tamil Nadu,302.4,68,3,5,1,27
2019-03-09,Telangana,225.4,68,3,5,1,28
2019-03-09,Tripura,5.6,68,3,5,1,29
2019-03-09,UP,405.5,68,3,5,1,30
2019-03-09,Uttarakhand,43.6,68,3,5,1,31
2019-03-09,West Bengal,167.1,68,3,5,1,32
2019-03-10,Andhra Pradesh,187.2,69,3,6,1,0
2019-03-10,Arunachal Pradesh,2.2,69,3,6,1,1
2019-03-10,Assam,33.8,69,3,6,1,2
2019-03-10,Bihar,115.4,69,3,6,1,3
2019-03-10,Chandigarh,6.5,69,3,6,1,4
2019-03-10,Chhattisgarh,93.2,69,3,6,1,5
2019-03-10,DNH,18.8,69,3,6,1,6
2019-03-10,Delhi,128.0,69,3,6,1,7
2019-03-10,Goa,11.1,69,3,6,1,8
2019-03-10,Gujarat,302.4,69,3,6,1,9
2019-03-10,HP,30.0,69,3,6,1,10
2019-03-10,Haryana,217.0,69,3,6,1,11
2019-03-10,J&K,41.6,69,3,6,1,12
2019-03-10,Jharkhand,25.3,69,3,6,1,13
2019-03-10,Karnataka,186.2,69,3,6,1,14
2019-03-10,Kerala,61.7,69,3,6,1,15
2019-03-10,MP,175.4,69,3,6,1,16
2019-03-10,Maharashtra,439.3,69,3,6,1,17
2019-03-10,Manipur,2.4,69,3,6,1,18
2019-03-10,Meghalaya,5.7,69,3,6,1,19
2019-03-10,Mizoram,1.6,69,3,6,1,20
2019-03-10,Nagaland,2.4,69,3,6,1,21
2019-03-10,Odisha,84.8,69,3,6,1,22
2019-03-10,Pondy,8.4,69,3,6,1,23
2019-03-10,Punjab,265.3,69,3,6,1,24
2019-03-10,Rajasthan,221.0,69,3,6,1,25
2019-03-10,Sikkim,0.9,69,3,6,1,26
2019-03-10,Tamil Nadu,312.0,69,3,6,1,27
2019-03-10,Telangana,235.2,69,3,6,1,28
2019-03-10,Tripura,5.3,69,3,6,1,29
2019-03-10,UP,429.1,69,3,6,1,30
2019-03-10,Uttarakhand,45.7,69,3,6,1,31
2019-03-10,West Bengal,170.3,69,3,6,1,32
2019-03-11,Andhra Pradesh,194.8,70,3,0,1,0
2019-03-11,Arunachal Pradesh,2.2,70,3,0,1,1
2019-03-11,Assam,37.2,70,3,0,1,2
2019-03-11,Bihar,117.8,70,3,0,1,3
2019-03-11,Chandigarh,6.0,70,3,0,1,4
2019-03-11,Chhattisgarh,96.3,70,3,0,1,5
2019-03-11,DNH,19.1,70,3,0,1,6
2019-03-11,Delhi,132.7,70,3,0,1,7
2019-03-11,Goa,11.3,70,3,0,1,8
2019-03-11,Gujarat,305.7,70,3,0,1,9
2019-03-11,HP,30.7,70,3,0,1,10
2019-03-11,Haryana,214.8,70,3,0,1,11
2019-03-11,J&K,42.1,70,3,0,1,12
2019-03-11,Jharkhand,24.9,70,3,0,1,13
2019-03-11,Karnataka,191.8,70,3,0,1,14
2019-03-11,Kerala,65.6,70,3,0,1,15
2019-03-11,MP,182.6,70,3,0,1,16
2019-03-11,Maharashtra,449.4,70,3,0,1,17
2019-03-11,Manipur,2.5,70,3,0,1,18
2019-03-11,Meghalaya,5.6,70,3,0,1,19
2019-03-11,Mizoram,1.8,70,3,0,1,20
2019-03-11,Nagaland,2.4,70,3,0,1,21
2019-03-11,Odisha,89.2,70,3,0,1,22
2019-03-11,Pondy,8.6,70,3,0,1,23
2019-03-11,Punjab,266.5,70,3,0,1,24
2019-03-11,Rajasthan,217.3,70,3,0,1,25
2019-03-11,Sikkim,1.0,70,3,0,1,26
2019-03-11,Tamil Nadu,310.8,70,3,0,1,27
2019-03-11,Telangana,241.7,70,3,0,1,28
2019-03-11,Tripura,5.4,70,3,0,1,29
2019-03-11,UP,430.6,70,3,0,1,30
2019-03-11,Uttarakhand,44.2,70,3,0,1,31
2019-03-11,West Bengal,173.5,70,3,0,1,32
2019-03-12,Andhra Pradesh,190.4,71,3,1,1,0
2019-03-12,Arunachal Pradesh,2.3,71,3,1,1,1
2019-03-12,Assam,36.4,71,3,1,1,2
2019-03-12,Bihar,117.6,71,3,1,1,3
2019-03-12,Chandigarh,6.1,71,3,1,1,4
2019-03-12,Chhattisgarh,96.4,71,3,1,1,5
2019-03-12,DNH,19.0,71,3,1,1,6
2019-03-12,Delhi,132.6,71,3,1,1,7
2019-03-12,Goa,11.4,71,3,1,1,8
2019-03-12,Gujarat,316.9,71,3,1,1,9
2019-03-12,HP,29.8,71,3,1,1,10
2019-03-12,Haryana,214.0,71,3,1,1,11
2019-03-12,J&K,39.7,71,3,1,1,12
2019-03-12,Jharkhand,27.8,71,3,1,1,13
2019-03-12,Karnataka,192.7,71,3,1,1,14
2019-03-12,Kerala,65.6,71,3,1,1,15
2019-03-12,MP,185.6,71,3,1,1,16
2019-03-12,Maharashtra,431.4,71,3,1,1,17
2019-03-12,Manipur,2.7,71,3,1,1,18
2019-03-12,Meghalaya,5.3,71,3,1,1,19
2019-03-12,Mizoram,1.8,71,3,1,1,20
2019-03-12,Nagaland,2.2,71,3,1,1,21
2019-03-12,Odisha,94.8,71,3,1,1,22
2019-03-12,Pondy,8.5,71,3,1,1,23
2019-03-12,Punjab,257.9,71,3,1,1,24
2019-03-12,Rajasthan,212.7,71,3,1,1,25
2019-03-12,Sikkim,1.0,71,3,1,1,26
2019-03-12,Tamil Nadu,307.0,71,3,1,1,27
2019-03-12,Telangana,239.4,71,3,1,1,28
2019-03-12,Tripura,6.0,71,3,1,1,29
2019-03-12,UP,431.3,71,3,1,1,30
2019-03-12,Uttarakhand,44.3,71,3,1,1,31
2019-03-12,West Bengal,178.5,71,3,1,1,32
2019-03-13,Andhra Pradesh,182.7,72,3,2,1,0
2019-03-13,Arunachal Pradesh,2.4,72,3,2,1,1
2019-03-13,Assam,34.9,72,3,2,1,2
2019-03-13,Bihar,117.6,72,3,2,1,3
2019-03-13,Chandigarh,6.2,72,3,2,1,4
2019-03-13,Chhattisgarh,97.0,72,3,2,1,5
2019-03-13,DNH,18.4,72,3,2,1,6
2019-03-13,Delhi,129.7,72,3,2,1,7
2019-03-13,Goa,11.4,72,3,2,1,8
2019-03-13,Gujarat,323.9,72,3,2,1,9
2019-03-13,HP,31.5,72,3,2,1,10
2019-03-13,Haryana,218.3,72,3,2,1,11
2019-03-13,J&K,41.7,72,3,2,1,12
2019-03-13,Jharkhand,27.0,72,3,2,1,13
2019-03-13,Karnataka,184.8,72,3,2,1,14
2019-03-13,Kerala,66.1,72,3,2,1,15
2019-03-13,MP,186.8,72,3,2,1,16
2019-03-13,Maharashtra,402.8,72,3,2,1,17
2019-03-13,Manipur,2.5,72,3,2,1,18
2019-03-13,Meghalaya,5.4,72,3,2,1,19
2019-03-13,Mizoram,1.8,72,3,2,1,20
2019-03-13,Nagaland,2.1,72,3,2,1,21
2019-03-13,Odisha,95.7,72,3,2,1,22
2019-03-13,Pondy,8.4,72,3,2,1,23
2019-03-13,Punjab,260.3,72,3,2,1,24
2019-03-13,Rajasthan,214.6,72,3,2,1,25
2019-03-13,Sikkim,0.9,72,3,2,1,26
2019-03-13,Tamil Nadu,303.6,72,3,2,1,27
2019-03-13,Telangana,205.2,72,3,2,1,28
2019-03-13,Tripura,4.7,72,3,2,1,29
2019-03-13,UP,439.7,72,3,2,1,30
2019-03-13,Uttarakhand,43.4,72,3,2,1,31
2019-03-13,West Bengal,177.2,72,3,2,1,32
2019-03-14,Andhra Pradesh,167.9,73,3,3,1,0
2019-03-14,Arunachal Pradesh,2.1,73,3,3,1,1
2019-03-14,Assam,35.2,73,3,3,1,2
2019-03-14,Bihar,117.9,73,3,3,1,3
2019-03-14,Chandigarh,5.3,73,3,3,1,4
2019-03-14,Chhattisgarh,95.7,73,3,3,1,5
2019-03-14,DNH,17.9,73,3,3,1,6
2019-03-14,Delhi,113.9,73,3,3,1,7
2019-03-14,Goa,9.7,73,3,3,1,8
2019-03-14,Gujarat,300.1,73,3,3,1,9
2019-03-14,HP,27.7,73,3,3,1,10
2019-03-14,Haryana,194.6,73,3,3,1,11
2019-03-14,J&K,37.9,73,3,3,1,12
2019-03-14,Jharkhand,25.9,73,3,3,1,13
2019-03-14,Karnataka,172.1,73,3,3,1,14
2019-03-14,Kerala,60.2,73,3,3,1,15
2019-03-14,MP,184.0,73,3,3,1,16
2019-03-14,Maharashtra,374.7,73,3,3,1,17
2019-03-14,Manipur,2.4,73,3,3,1,18
2019-03-14,Meghalaya,5.2,73,3,3,1,19
2019-03-14,Mizoram,1.7,73,3,3,1,20
2019-03-14,Nagaland,2.1,73,3,3,1,21
2019-03-14,Odisha,96.9,73,3,3,1,22
2019-03-14,Pondy,7.4,73,3,3,1,23
2019-03-14,Punjab,233.4,73,3,3,1,24
2019-03-14,Rajasthan,203.9,73,3,3,1,25
2019-03-14,Sikkim,0.6,73,3,3,1,26
2019-03-14,Tamil Nadu,278.7,73,3,3,1,27
2019-03-14,Telangana,170.6,73,3,3,1,28
2019-03-14,Tripura,4.7,73,3,3,1,29
2019-03-14,UP,409.2,73,3,3,1,30
2019-03-14,Uttarakhand,34.9,73,3,3,1,31
2019-03-14,West Bengal,165.2,73,3,3,1,32
2019-03-15,Andhra Pradesh,148.6,74,3,4,1,0
2019-03-15,Arunachal Pradesh,1.4,74,3,4,1,1
2019-03-15,Assam,19.1,74,3,4,1,2
2019-03-15,Bihar,67.3,74,3,4,1,3
2019-03-15,Chandigarh,2.7,74,3,4,1,4
2019-03-15,Chhattisgarh,67.7,74,3,4,1,5
2019-03-15,DNH,4.0,74,3,4,1,6
2019-03-15,Delhi,57.8,74,3,4,1,7
2019-03-15,Goa,8.7,74,3,4,1,8
2019-03-15,Gujarat,277.2,74,3,4,1,9
2019-03-15,HP,13.6,74,3,4,1,10
2019-03-15,Haryana,87.9,74,3,4,1,11
2019-03-15,J&K,41.8,74,3,4,1,12
2019-03-15,Jharkhand,20.4,74,3,4,1,13
2019-03-15,Karnataka,196.3,74,3,4,1,14
2019-03-15,Kerala,63.9,74,3,4,1,15
2019-03-15,MP,175.7,74,3,4,1,16
2019-03-15,Maharashtra,404.6,74,3,4,1,17
2019-03-15,Manipur,1.9,74,3,4,1,18
2019-03-15,Meghalaya,4.3,74,3,4,1,19
2019-03-15,Mizoram,1.5,74,3,4,1,20
2019-03-15,Nagaland,2.0,74,3,4,1,21
2019-03-15,Odisha,59.5,74,3,4,1,22
2019-03-15,Pondy,4.5,74,3,4,1,23
2019-03-15,Punjab,87.5,74,3,4,1,24
2019-03-15,Rajasthan,164.0,74,3,4,1,25
2019-03-15,Sikkim,1.1,74,3,4,1,26
2019-03-15,Tamil Nadu,228.7,74,3,4,1,27
2019-03-15,Telangana,140.0,74,3,4,1,28
2019-03-15,Tripura,2.8,74,3,4,1,29
2019-03-15,UP,235.1,74,3,4,1,30
2019-03-15,Uttarakhand,19.2,74,3,4,1,31
2019-03-15,West Bengal,98.4,74,3,4,1,32
2019-03-16,Andhra Pradesh,150.9,75,3,5,1,0
2019-03-16,Arunachal Pradesh,2.0,75,3,5,1,1
2019-03-16,Assam,19.6,75,3,5,1,2
2019-03-16,Bihar,71.9,75,3,5,1,3
2019-03-16,Chandigarh,2.6,75,3,5,1,4
2019-03-16,Chhattisgarh,64.1,75,3,5,1,5
2019-03-16,DNH,4.7,75,3,5,1,6
2019-03-16,Delhi,51.2,75,3,5,1,7
2019-03-16,Goa,9.7,75,3,5,1,8
2019-03-16,Gujarat,286.2,75,3,5,1,9
2019-03-16,HP,14.0,75,3,5,1,10
2019-03-16,Haryana,86.6,75,3,5,1,11
2019-03-16,J&K,40.8,75,3,5,1,12
2019-03-16,Jharkhand,20.4,75,3,5,1,13
2019-03-16,Karnataka,201.7,75,3,5,1,14
2019-03-16,Kerala,66.2,75,3,5,1,15
2019-03-16,MP,168.3,75,3,5,1,16
2019-03-16,Maharashtra,405.7,75,3,5,1,17
2019-03-16,Manipur,2.3,75,3,5,1,18
2019-03-16,Meghalaya,4.1,75,3,5,1,19
2019-03-16,Mizoram,1.6,75,3,5,1,20
2019-03-16,Nagaland,2.0,75,3,5,1,21
2019-03-16,Odisha,63.0,75,3,5,1,22
2019-03-16,Pondy,5.2,75,3,5,1,23
2019-03-16,Punjab,81.5,75,3,5,1,24
2019-03-16,Rajasthan,165.4,75,3,5,1,25
2019-03-16,Sikkim,1.4,75,3,5,1,26
2019-03-16,Tamil Nadu,230.9,75,3,5,1,27
2019-03-16,Telangana,137.0,75,3,5,1,28
2019-03-16,Tripura,3.4,75,3,5,1,29
2019-03-16,UP,222.1,75,3,5,1,30
2019-03-16,Uttarakhand,20.1,75,3,5,1,31
2019-03-16,West Bengal,97.7,75,3,5,1,32
2019-03-17,Andhra Pradesh,155.8,76,3,6,1,0
2019-03-17,Arunachal Pradesh,1.5,76,3,6,1,1
2019-03-17,Assam,19.9,76,3,6,1,2
2019-03-17,Bihar,67.1,76,3,6,1,3
2019-03-17,Chandigarh,2.6,76,3,6,1,4
2019-03-17,Chhattisgarh,67.5,76,3,6,1,5
2019-03-17,DNH,5.1,76,3,6,1,6
2019-03-17,Delhi,58.4,76,3,6,1,7
2019-03-17,Goa,9.3,76,3,6,1,8
2019-03-17,Gujarat,291.0,76,3,6,1,9
2019-03-17,HP,14.7,76,3,6,1,10
2019-03-17,Haryana,93.4,76,3,6,1,11
2019-03-17,J&K,41.5,76,3,6,1,12
2019-03-17,Jharkhand,20.3,76,3,6,1,13
2019-03-17,Karnataka,206.8,76,3,6,1,14
2019-03-17,Kerala,68.5,76,3,6,1,15
2019-03-17,MP,182.2,76,3,6,1,16
2019-03-17,Maharashtra,408.1,76,3,6,1,17
2019-03-17,Manipur,2.1,76,3,6,1,18
2019-03-17,Meghalaya,4.2,76,3,6,1,19
2019-03-17,Mizoram,1.4,76,3,6,1,20
2019-03-17,Nagaland,2.1,76,3,6,1,21
2019-03-17,Odisha,66.1,76,3,6,1,22
2019-03-17,Pondy,5.4,76,3,6,1,23
2019-03-17,Punjab,89.6,76,3,6,1,24
2019-03-17,Rajasthan,180.1,76,3,6,1,25
2019-03-17,Sikkim,1.3,76,3,6,1,26
2019-03-17,Tamil Nadu,236.3,76,3,6,1,27
2019-03-17,Telangana,131.8,76,3,6,1,28
2019-03-17,Tripura,3.4,76,3,6,1,29
2019-03-17,UP,249.0,76,3,6,1,30
2019-03-17,Uttarakhand,21.6,76,3,6,1,31
2019-03-17,West Bengal,91.6,76,3,6,1,32
2019-03-18,Andhra Pradesh,142.2,77,3,0,1,0
2019-03-18,Arunachal Pradesh,1.5,77,3,0,1,1
2019-03-18,Assam,19.8,77,3,0,1,2
2019-03-18,Bihar,74.1,77,3,0,1,3
2019-03-18,Chandigarh,2.8,77,3,0,1,4
2019-03-18,Chhattisgarh,68.2,77,3,0,1,5
2019-03-18,DNH,5.4,77,3,0,1,6
2019-03-18,Delhi,63.0,77,3,0,1,7
2019-03-18,Goa,10.0,77,3,0,1,8
2019-03-18,Gujarat,294.3,77,3,0,1,9
2019-03-18,HP,15.6,77,3,0,1,10
2019-03-18,Haryana,102.4,77,3,0,1,11
2019-03-18,J&K,41.8,77,3,0,1,12
2019-03-18,Jharkhand,21.4,77,3,0,1,13
2019-03-18,Karnataka,184.0,77,3,0,1,14
2019-03-18,Kerala,65.4,77,3,0,1,15
2019-03-18,MP,186.1,77,3,0,1,16
2019-03-18,Maharashtra,408.8,77,3,0,1,17
2019-03-18,Manipur,2.1,77,3,0,1,18
2019-03-18,Meghalaya,4.1,77,3,0,1,19
2019-03-18,Mizoram,1.4,77,3,0,1,20
2019-03-18,Nagaland,2.0,77,3,0,1,21
2019-03-18,Odisha,65.5,77,3,0,1,22
2019-03-18,Pondy,5.4,77,3,0,1,23
2019-03-18,Punjab,96.5,77,3,0,1,24
2019-03-18,Rajasthan,188.8,77,3,0,1,25
2019-03-18,Sikkim,1.3,77,3,0,1,26
2019-03-18,Tamil Nadu,221.8,77,3,0,1,27
2019-03-18,Telangana,130.5,77,3,0,1,28
2019-03-18,Tripura,3.4,77,3,0,1,29
2019-03-18,UP,276.4,77,3,0,1,30
2019-03-18,Uttarakhand,22.6,77,3,0,1,31
2019-03-18,West Bengal,97.1,77,3,0,1,32
2019-03-19,Andhra Pradesh,151.3,78,3,1,1,0
2019-03-19,Arunachal Pradesh,1.4,78,3,1,1,1
2019-03-19,Assam,21.5,78,3,1,1,2
2019-03-19,Bihar,83.8,78,3,1,1,3
2019-03-19,Chandigarh,3.0,78,3,1,1,4
2019-03-19,Chhattisgarh,70.9,78,3,1,1,5
2019-03-19,DNH,5.7,78,3,1,1,6
2019-03-19,Delhi,66.1,78,3,1,1,7
2019-03-19,Goa,10.1,78,3,1,1,8
2019-03-19,Gujarat,296.2,78,3,1,1,9
2019-03-19,HP,16.1,78,3,1,1,10
2019-03-19,Haryana,108.4,78,3,1,1,11
2019-03-19,J&K,41.2,78,3,1,1,12
2019-03-19,Jharkhand,22.5,78,3,1,1,13
2019-03-19,Karnataka,189.7,78,3,1,1,14
2019-03-19,Kerala,67.7,78,3,1,1,15
2019-03-19,MP,189.2,78,3,1,1,16
2019-03-19,Maharashtra,405.1,78,3,1,1,17
2019-03-19,Manipur,2.2,78,3,1,1,18
2019-03-19,Meghalaya,4.4,78,3,1,1,19
2019-03-19,Mizoram,1.4,78,3,1,1,20
2019-03-19,Nagaland,1.8,78,3,1,1,21
2019-03-19,Odisha,67.5,78,3,1,1,22
2019-03-19,Pondy,5.7,78,3,1,1,23
2019-03-19,Punjab,103.4,78,3,1,1,24
2019-03-19,Rajasthan,190.9,78,3,1,1,25
2019-03-19,Sikkim,1.3,78,3,1,1,26
2019-03-19,Tamil Nadu,228.8,78,3,1,1,27
2019-03-19,Telangana,140.2,78,3,1,1,28
2019-03-19,Tripura,3.1,78,3,1,1,29
2019-03-19,UP,287.7,78,3,1,1,30
2019-03-19,Uttarakhand,22.4,78,3,1,1,31
2019-03-19,West Bengal,106.8,78,3,1,1,32
2019-03-20,Andhra Pradesh,151.8,79,3,2,1,0
2019-03-20,Arunachal Pradesh,1.5,79,3,2,1,1
2019-03-20,Assam,21.8,79,3,2,1,2
2019-03-20,Bihar,70.2,79,3,2,1,3
2019-03-20,Chandigarh,3.1,79,3,2,1,4
2019-03-20,Chhattisgarh,73.0,79,3,2,1,5
2019-03-20,DNH,5.3,79,3,2,1,6
2019-03-20,Delhi,69.6,79,3,2,1,7
2019-03-20,Goa,9.1,79,3,2,1,8
2019-03-20,Gujarat,292.6,79,3,2,1,9
2019-03-20,HP,15.9,79,3,2,1,10
2019-03-20,Haryana,114.4,79,3,2,1,11
2019-03-20,J&K,41.4,79,3,2,1,12
2019-03-20,Jharkhand,21.8,79,3,2,1,13
2019-03-20,Karnataka,189.7,79,3,2,1,14
2019-03-20,Kerala,67.5,79,3,2,1,15
2019-03-20,MP,186.9,79,3,2,1,16
2019-03-20,Maharashtra,400.2,79,3,2,1,17
2019-03-20,Manipur,2.2,79,3,2,1,18
2019-03-20,Meghalaya,4.2,79,3,2,1,19
2019-03-20,Mizoram,1.4,79,3,2,1,20
2019-03-20,Nagaland,1.9,79,3,2,1,21
2019-03-20,Odisha,67.4,79,3,2,1,22
2019-03-20,Pondy,5.4,79,3,2,1,23
2019-03-20,Punjab,109.0,79,3,2,1,24
2019-03-20,Rajasthan,198.4,79,3,2,1,25
2019-03-20,Sikkim,1.0,79,3,2,1,26
2019-03-20,Tamil Nadu,234.4,79,3,2,1,27
2019-03-20,Telangana,133.8,79,3,2,1,28
2019-03-20,Tripura,3.7,79,3,2,1,29
2019-03-20,UP,268.6,79,3,2,1,30
2019-03-20,Uttarakhand,21.7,79,3,2,1,31
2019-03-20,West Bengal,101.9,79,3,2,1,32
2019-03-21,Andhra Pradesh,157.9,80,3,3,1,0
2019-03-21,Arunachal Pradesh,1.7,80,3,3,1,1
2019-03-21,Assam,21.7,80,3,3,1,2
2019-03-21,Bihar,71.3,80,3,3,1,3
2019-03-21,Chandigarh,3.2,80,3,3,1,4
2019-03-21,Chhattisgarh,74.7,80,3,3,1,5
2019-03-21,DNH,5.8,80,3,3,1,6
2019-03-21,Delhi,68.3,80,3,3,1,7
2019-03-21,Goa,9.7,80,3,3,1,8
2019-03-21,Gujarat,295.5,80,3,3,1,9
2019-03-21,HP,16.7,80,3,3,1,10
2019-03-21,Haryana,112.5,80,3,3,1,11
2019-03-21,J&K,38.3,80,3,3,1,12
2019-03-21,Jharkhand,22.0,80,3,3,1,13
2019-03-21,Karnataka,187.9,80,3,3,1,14
2019-03-21,Kerala,70.5,80,3,3,1,15
2019-03-21,MP,193.3,80,3,3,1,16
2019-03-21,Maharashtra,409.9,80,3,3,1,17
2019-03-21,Manipur,2.0,80,3,3,1,18
2019-03-21,Meghalaya,4.0,80,3,3,1,19
2019-03-21,Mizoram,1.4,80,3,3,1,20
2019-03-21,Nagaland,1.8,80,3,3,1,21
2019-03-21,Odisha,70.2,80,3,3,1,22
2019-03-21,Pondy,6.2,80,3,3,1,23
2019-03-21,Punjab,109.0,80,3,3,1,24
2019-03-21,Rajasthan,206.6,80,3,3,1,25
2019-03-21,Sikkim,1.3,80,3,3,1,26
2019-03-21,Tamil Nadu,245.3,80,3,3,1,27
2019-03-21,Telangana,137.0,80,3,3,1,28
2019-03-21,Tripura,4.5,80,3,3,1,29
2019-03-21,UP,287.1,80,3,3,1,30
2019-03-21,Uttarakhand,23.3,80,3,3,1,31
2019-03-21,West Bengal,95.6,80,3,3,1,32
2019-03-22,Andhra Pradesh,169.5,81,3,4,1,0
2019-03-22,Arunachal Pradesh,2.2,81,3,4,1,1
2019-03-22,Assam,22.6,81,3,4,1,2
2019-03-22,Bihar,66.6,81,3,4,1,3
2019-03-22,Chandigarh,3.2,81,3,4,1,4
2019-03-22,Chhattisgarh,71.6,81,3,4,1,5
2019-03-22,DNH,18.3,81,3,4,1,6
2019-03-22,Delhi,62.5,81,3,4,1,7
2019-03-22,Goa,12.3,81,3,4,1,8
2019-03-22,Gujarat,334.9,81,3,4,1,9
2019-03-22,HP,27.9,81,3,4,1,10
2019-03-22,Haryana,114.5,81,3,4,1,11
2019-03-22,J&K,44.5,81,3,4,1,12
2019-03-22,Jharkhand,24.4,81,3,4,1,13
2019-03-22,Karnataka,196.3,81,3,4,1,14
2019-03-22,Kerala,72.0,81,3,4,1,15
2019-03-22,MP,248.2,81,3,4,1,16
2019-03-22,Maharashtra,438.0,81,3,4,1,17
2019-03-22,Manipur,2.5,81,3,4,1,18
2019-03-22,Meghalaya,5.9,81,3,4,1,19
2019-03-22,Mizoram,1.7,81,3,4,1,20
2019-03-22,Nagaland,2.1,81,3,4,1,21
2019-03-22,Odisha,72.1,81,3,4,1,22
2019-03-22,Pondy,6.8,81,3,4,1,23
2019-03-22,Punjab,101.7,81,3,4,1,24
2019-03-22,Rajasthan,216.7,81,3,4,1,25
2019-03-22,Sikkim,1.5,81,3,4,1,26
2019-03-22,Tamil Nadu,269.1,81,3,4,1,27
2019-03-22,Telangana,178.7,81,3,4,1,28
2019-03-22,Tripura,3.5,81,3,4,1,29
2019-03-22,UP,260.8,81,3,4,1,30
2019-03-22,Uttarakhand,33.1,81,3,4,1,31
2019-03-22,West Bengal,107.5,81,3,4,1,32
2019-03-23,Andhra Pradesh,169.5,82,3,5,1,0
2019-03-23,Arunachal Pradesh,2.1,82,3,5,1,1
2019-03-23,Assam,22.7,82,3,5,1,2
2019-03-23,Bihar,68.3,82,3,5,1,3
2019-03-23,Chandigarh,3.4,82,3,5,1,4
2019-03-23,Chhattisgarh,72.8,82,3,5,1,5
2019-03-23,DNH,18.5,82,3,5,1,6
2019-03-23,Delhi,63.5,82,3,5,1,7
2019-03-23,Goa,12.3,82,3,5,1,8
2019-03-23,Gujarat,339.2,82,3,5,1,9
2019-03-23,HP,28.4,82,3,5,1,10
2019-03-23,Haryana,114.2,82,3,5,1,11
2019-03-23,J&K,44.2,82,3,5,1,12
2019-03-23,Jharkhand,24.7,82,3,5,1,13
2019-03-23,Karnataka,182.1,82,3,5,1,14
2019-03-23,Kerala,73.0,82,3,5,1,15
2019-03-23,MP,250.9,82,3,5,1,16
2019-03-23,Maharashtra,442.3,82,3,5,1,17
2019-03-23,Manipur,2.4,82,3,5,1,18
2019-03-23,Meghalaya,5.7,82,3,5,1,19
2019-03-23,Mizoram,1.7,82,3,5,1,20
2019-03-23,Nagaland,2.1,82,3,5,1,21
2019-03-23,Odisha,74.4,82,3,5,1,22
2019-03-23,Pondy,7.0,82,3,5,1,23
2019-03-23,Punjab,100.3,82,3,5,1,24
2019-03-23,Rajasthan,214.5,82,3,5,1,25
2019-03-23,Sikkim,1.6,82,3,5,1,26
2019-03-23,Tamil Nadu,280.8,82,3,5,1,27
2019-03-23,Telangana,180.8,82,3,5,1,28
2019-03-23,Tripura,3.4,82,3,5,1,29
2019-03-23,UP,258.2,82,3,5,1,30
2019-03-23,Uttarakhand,34.1,82,3,5,1,31
2019-03-23,West Bengal,110.8,82,3,5,1,32
2019-03-24,Andhra Pradesh,169.9,83,3,6,1,0
2019-03-24,Arunachal Pradesh,2.0,83,3,6,1,1
2019-03-24,Assam,23.3,83,3,6,1,2
2019-03-24,Bihar,68.7,83,3,6,1,3
2019-03-24,Chandigarh,3.5,83,3,6,1,4
2019-03-24,Chhattisgarh,71.5,83,3,6,1,5
2019-03-24,DNH,18.6,83,3,6,1,6
2019-03-24,Delhi,62.6,83,3,6,1,7
2019-03-24,Goa,12.3,83,3,6,1,8
2019-03-24,Gujarat,336.5,83,3,6,1,9
2019-03-24,HP,28.6,83,3,6,1,10
2019-03-24,Haryana,108.2,83,3,6,1,11
2019-03-24,J&K,40.1,83,3,6,1,12
2019-03-24,Jharkhand,24.2,83,3,6,1,13
2019-03-24,Karnataka,185.8,83,3,6,1,14
2019-03-24,Kerala,73.5,83,3,6,1,15
2019-03-24,MP,253.4,83,3,6,1,16
2019-03-24,Maharashtra,441.0,83,3,6,1,17
2019-03-24,Manipur,2.6,83,3,6,1,18
2019-03-24,Meghalaya,5.8,83,3,6,1,19
2019-03-24,Mizoram,1.8,83,3,6,1,20
2019-03-24,Nagaland,2.2,83,3,6,1,21
2019-03-24,Odisha,73.8,83,3,6,1,22
2019-03-24,Pondy,7.2,83,3,6,1,23
2019-03-24,Punjab,98.0,83,3,6,1,24
2019-03-24,Rajasthan,218.6,83,3,6,1,25
2019-03-24,Sikkim,1.6,83,3,6,1,26
2019-03-24,Tamil Nadu,280.3,83,3,6,1,27
2019-03-24,Telangana,170.8,83,3,6,1,28
2019-03-24,Tripura,3.6,83,3,6,1,29
2019-03-24,UP,258.4,83,3,6,1,30
